date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:17	9095/9095	---MCZ	200	added ('OK')	text/css	etag:W/%222387-19f427b4638%22	https://moniepoint.com/_next/static/css/d7ab4f4f71684716.css	moniepoint.com/_next/static/css/d7ab4f4f71684716.css	(from https://moniepoint.com/ng/cookie-policy)
15:05:19	41461/41461	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a1f5-19f284d9950%22	https://moniepoint.com/_next/static/chunks/7883-c4520f28cfe5e17b.js	moniepoint.com/_next/static/chunks/7883-c4520f28cfe5e17b.js	(from https://moniepoint.com/ng/business/point-of-sale-terminal/promotions)
15:05:20	13019/13019	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232db-19f284d9950%22	https://moniepoint.com/_next/static/chunks/pages/ng/business/point-of-sale-terminal/promotions-9c727ba85b7002ae.js	moniepoint.com/_next/static/chunks/pages/ng/business/point-of-sale-terminal/promotions-9c727ba85b7002ae.js	(from https://moniepoint.com/ng/business/point-of-sale-terminal/promotions)
15:05:21	21340/21340	---MCZ	200	added ('OK')	text/css	etag:W/%22535c-19ef9200208%22	https://moniepoint.com/_next/static/css/021c7e0e7885eadb.css	moniepoint.com/_next/static/css/021c7e0e7885eadb.css	(from https://moniepoint.com/ng/business/point-of-sale-terminal/promotions)
15:05:22	112201/112201	---M--	200	added ('OK')	image/png	etag:W/%221b649-19f6c5821d8%22	https://moniepoint.com/pos/how-it-works-payments.png	moniepoint.com/pos/how-it-works-payments.png	(from https://moniepoint.com/ng/business/point-of-sale-terminal/promotions)
15:05:23	966548/966548	---M--	200	added ('OK')	image/png	etag:W/%22ebf94-19f6c5821d8%22	https://moniepoint.com/pos/pos-transfers.png	moniepoint.com/pos/pos-transfers.png	(from https://moniepoint.com/ng/business/point-of-sale-terminal/promotions)
15:05:23	35210/35210	---MCZ	200	added ('OK')	application/javascript	etag:W/%22898a-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/pages/ng/privacy-policy-96d52ace8e1fedc7.js	moniepoint.com/_next/static/chunks/pages/ng/privacy-policy-96d52ace8e1fedc7.js	(from https://moniepoint.com/ng/privacy-policy)
15:05:24	95242/95242	---M--	200	added ('OK')	application/pdf	etag:W/%221740a-19f6c5821d8%22	https://moniepoint.com/documents/dsr-form.pdf	moniepoint.com/documents/dsr-form.pdf	(from https://moniepoint.com/ng/privacy-policy)
15:05:25	83365/83365	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:05:25%20GMT	https://moniepoint.com/ng/www.moniepoint.com/ng	moniepoint.com/ng/www.moniepoint.com/ng	(from https://moniepoint.com/ng/privacy-policy)
15:05:26	83365/83365	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:05:26%20GMT	https://moniepoint.com/ng/www.atm.moniepoint.com/login/web	moniepoint.com/ng/www.atm.moniepoint.com/login/web	(from https://moniepoint.com/ng/privacy-policy)
15:05:28	720681/720681	---M--	200	added ('OK')	image/png	etag:W/%22aff29-19f6c5821d8%22	https://moniepoint.com/personal/hero.png	moniepoint.com/personal/hero.png	(from https://moniepoint.com/ng/personal)
15:05:29	20560/20560	---MCZ	200	added ('OK')	application/javascript	etag:W/%225050-19f284d9950%22	https://moniepoint.com/_next/static/chunks/pages/ng/personal-81677eb1a06620f6.js	moniepoint.com/_next/static/chunks/pages/ng/personal-81677eb1a06620f6.js	(from https://moniepoint.com/ng/personal)
15:05:29	6654/6654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219fe-19f6c5821d8%22	https://moniepoint.com/gb/Spiral_Pattern.svg	moniepoint.com/gb/Spiral_Pattern.svg	(from https://moniepoint.com/ng/personal)
15:05:30	13927/13927	---MCZ	200	added ('OK')	text/css	etag:W/%223667-19e45275490%22	https://moniepoint.com/_next/static/css/d7f992fc29f24799.css	moniepoint.com/_next/static/css/d7f992fc29f24799.css	(from https://moniepoint.com/ng/personal)
15:05:32	72241/72241	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:05:31%20GMT	https://moniepoint.com/ng/personal/savings	moniepoint.com/ng/personal/savings.html	(from https://moniepoint.com/ng/personal)
15:05:33	337239/337239	---M--	200	added ('OK')	image/png	etag:W/%2252557-19f6c5821d8%22	https://moniepoint.com/personal/tool1.png	moniepoint.com/personal/tool1.png	(from https://moniepoint.com/ng/personal)
15:05:34	203358/203358	---M--	200	added ('OK')	image/png	etag:W/%2231a5e-19f6c5821d8%22	https://moniepoint.com/personal/tool2.png	moniepoint.com/personal/tool2.png	(from https://moniepoint.com/ng/personal)
15:05:35	212471/212471	---M--	200	added ('OK')	image/png	etag:W/%2233df7-19f6c5821d8%22	https://moniepoint.com/personal/tool3.png	moniepoint.com/personal/tool3.png	(from https://moniepoint.com/ng/personal)
15:05:36	354565/354565	---M--	200	added ('OK')	image/png	etag:W/%2256905-19f6c5821d8%22	https://moniepoint.com/personal/tool4.png	moniepoint.com/personal/tool4.png	(from https://moniepoint.com/ng/personal)
15:05:36	91348/91348	---M--	200	added ('OK')	image/webp	etag:W/%22164d4-19f6c5821d8%22	https://moniepoint.com/personal/millionaires-season.webp	moniepoint.com/personal/millionaires-season.webp	(from https://moniepoint.com/ng/personal)
15:05:38	68287/68287	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:05:37%20GMT	https://moniepoint.com/ng/millionaire-season	moniepoint.com/ng/millionaire-season.html	(from https://moniepoint.com/ng/personal)
15:05:38	2590/2590	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a1e-19f6c5821d8%22	https://moniepoint.com/benefits/art.svg	moniepoint.com/benefits/art.svg	(from https://moniepoint.com/ng/personal)
15:05:39	2321/2321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22911-19f6c5821d8%22	https://moniepoint.com/benefits/pro.svg	moniepoint.com/benefits/pro.svg	(from https://moniepoint.com/ng/personal)
15:05:41	2162/2162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22872-19f6c5821d8%22	https://moniepoint.com/benefits/sim.svg	moniepoint.com/benefits/sim.svg	(from https://moniepoint.com/ng/personal)
15:05:42	3022/3022	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bce-19f6c5821d8%22	https://moniepoint.com/benefits/virtual.svg	moniepoint.com/benefits/virtual.svg	(from https://moniepoint.com/ng/personal)
15:05:43	1978/1978	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227ba-19f6c5821d8%22	https://moniepoint.com/benefits/business.svg	moniepoint.com/benefits/business.svg	(from https://moniepoint.com/ng/personal)
15:05:43	2306/2306	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22902-19f6c5821d8%22	https://moniepoint.com/benefits/clock.svg	moniepoint.com/benefits/clock.svg	(from https://moniepoint.com/ng/personal)
15:05:45	196947/196947	---M--	200	added ('OK')	image/png	etag:W/%2230153-19f6c5821d8%22	https://moniepoint.com/personal/start-1.png	moniepoint.com/personal/start-1.png	(from https://moniepoint.com/ng/personal)
15:05:45	83159/83159	---M--	200	added ('OK')	image/png	etag:W/%22144d7-19f6c5821d8%22	https://moniepoint.com/personal/start-2.png	moniepoint.com/personal/start-2.png	(from https://moniepoint.com/ng/personal)
15:05:47	101091/101091	---M--	200	added ('OK')	image/png	etag:W/%2218ae3-19f6c5821d8%22	https://moniepoint.com/personal/start-3.png	moniepoint.com/personal/start-3.png	(from https://moniepoint.com/ng/personal)
15:05:48	203493/203493	---M--	200	added ('OK')	image/png	etag:W/%2231ae5-19f6c5821d8%22	https://moniepoint.com/personal/start-4.png	moniepoint.com/personal/start-4.png	(from https://moniepoint.com/ng/personal)
15:05:49	335423/335423	---M--	200	added ('OK')	image/png	etag:W/%2251e3f-19f6c5821d8%22	https://moniepoint.com/business/hero-b.png	moniepoint.com/business/hero-b.png	(from https://moniepoint.com/ng/business/business-account)
15:05:49	28569/28569	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f99-19eacab1610%22	https://moniepoint.com/_next/static/chunks/2653-316f0a796de80a17.js	moniepoint.com/_next/static/chunks/2653-316f0a796de80a17.js	(from https://moniepoint.com/ng/business/business-account)
15:05:50	1098/1098	---MCZ	200	added ('OK')	application/javascript	etag:W/%2244a-19e2bdc00f8%22	https://moniepoint.com/_next/static/chunks/pages/ng/business/%5Bslug%5D-60a151c51591730f.js	moniepoint.com/_next/static/chunks/pages/ng/business/[slug]-60a151c51591730f.js	(from https://moniepoint.com/ng/business/business-account)
15:05:52	35320/35320	---MCZ	200	added ('OK')	text/css	etag:W/%2289f8-19e82da2d08%22	https://moniepoint.com/_next/static/css/f9cff3ebff4cc9cc.css	moniepoint.com/_next/static/css/f9cff3ebff4cc9cc.css	(from https://moniepoint.com/ng/business/business-account)
15:05:52	4423/4423	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221147-19f6c5821d8%22	https://moniepoint.com/stats/ter.svg	moniepoint.com/stats/ter.svg	(from https://moniepoint.com/ng/business/business-account)
15:05:54	2414/2414	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2296e-19f6c5821d8%22	https://moniepoint.com/stats/pmt.svg	moniepoint.com/stats/pmt.svg	(from https://moniepoint.com/ng/business/business-account)
15:05:54	2933/2933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b75-19f6c5821d8%22	https://moniepoint.com/stats/suc.svg	moniepoint.com/stats/suc.svg	(from https://moniepoint.com/ng/business/business-account)
15:05:55	35606/35606	---M--	200	added ('OK')	image/png	etag:W/%228b16-19f6c5821d8%22	https://moniepoint.com/business/business-1.png	moniepoint.com/business/business-1.png	(from https://moniepoint.com/ng/business/business-account)
15:05:56	37688/37688	---M--	200	added ('OK')	image/png	etag:W/%229338-19f6c5821d8%22	https://moniepoint.com/business/business-2.png	moniepoint.com/business/business-2.png	(from https://moniepoint.com/ng/business/business-account)
15:05:57	46594/46594	---M--	200	added ('OK')	image/png	etag:W/%22b602-19f6c5821d8%22	https://moniepoint.com/business/business-3.png	moniepoint.com/business/business-3.png	(from https://moniepoint.com/ng/business/business-account)
15:05:58	69086/69086	---M--	200	added ('OK')	image/png	etag:W/%2210dde-19f6c5821d8%22	https://moniepoint.com/business/business-4.png	moniepoint.com/business/business-4.png	(from https://moniepoint.com/ng/business/business-account)
15:05:59	66520/66520	---M--	200	added ('OK')	image/png	etag:W/%22103d8-19f6c5821d8%22	https://moniepoint.com/start/bus-1.png	moniepoint.com/start/bus-1.png	(from https://moniepoint.com/ng/business/business-account)
15:06:01	120830/120830	---M--	200	added ('OK')	image/png	etag:W/%221d7fe-19f6c5821d8%22	https://moniepoint.com/start/bus-2.png	moniepoint.com/start/bus-2.png	(from https://moniepoint.com/ng/business/business-account)
15:06:01	86755/86755	---M--	200	added ('OK')	image/png	etag:W/%22152e3-19f6c5821d8%22	https://moniepoint.com/start/bus-3.png	moniepoint.com/start/bus-3.png	(from https://moniepoint.com/ng/business/business-account)
15:06:03	95005/95005	---M--	200	added ('OK')	image/png	etag:W/%221731d-19f6c5821d8%22	https://moniepoint.com/start/bus-4.png	moniepoint.com/start/bus-4.png	(from https://moniepoint.com/ng/business/business-account)
15:06:04	217233/217233	---M--	200	added ('OK')	image/png	etag:W/%2235091-19f6c5821d8%22	https://moniepoint.com/business/hero-u.png	moniepoint.com/business/hero-u.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:04	24925/24925	---MCZ	200	added ('OK')	application/javascript	etag:W/%22615d-19f284d9950%22	https://moniepoint.com/_next/static/chunks/pages/ng/moniepoint-ussd-135c8ddab2f8f3b4.js	moniepoint.com/_next/static/chunks/pages/ng/moniepoint-ussd-135c8ddab2f8f3b4.js	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:06	10101/10101	---MCZ	200	added ('OK')	text/css	etag:W/%222775-19df8642188%22	https://moniepoint.com/_next/static/css/325f2455ea50452f.css	moniepoint.com/_next/static/css/325f2455ea50452f.css	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:07	69218/69218	---M--	200	added ('OK')	image/png	etag:W/%2210e62-19f6c5821d8%22	https://moniepoint.com/pos/pos-5.png	moniepoint.com/pos/pos-5.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:08	72893/72893	---M--	200	added ('OK')	image/png	etag:W/%2211cbd-19f6c5821d8%22	https://moniepoint.com/pos/pos-6.png	moniepoint.com/pos/pos-6.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:08	98273/98273	---M--	200	added ('OK')	image/png	etag:W/%2217fe1-19f6c5821d8%22	https://moniepoint.com/pos/pos-7.png	moniepoint.com/pos/pos-7.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:09	57307/57307	---M--	200	added ('OK')	image/png	etag:W/%22dfdb-19f6c5821d8%22	https://moniepoint.com/pos/pos-8.png	moniepoint.com/pos/pos-8.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:10	34186/34186	---M--	200	added ('OK')	image/png	etag:W/%22858a-19f6c5821d8%22	https://moniepoint.com/start/pos-5.png	moniepoint.com/start/pos-5.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:11	46310/46310	---M--	200	added ('OK')	image/png	etag:W/%22b4e6-19f6c5821d8%22	https://moniepoint.com/start/pos-6.png	moniepoint.com/start/pos-6.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:12	45422/45422	---M--	200	added ('OK')	image/png	etag:W/%22b16e-19f6c5821d8%22	https://moniepoint.com/start/pos-7.png	moniepoint.com/start/pos-7.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:13	30680/30680	---M--	200	added ('OK')	image/png	etag:W/%2277d8-19f6c5821d8%22	https://moniepoint.com/start/pos-8.png	moniepoint.com/start/pos-8.png	(from https://moniepoint.com/ng/moniepoint-ussd)
15:06:15	163010/163010	---M--	200	added ('OK')	image/png	etag:W/%2227cc2-19f6c5821d8%22	https://moniepoint.com/business/hero-s.png	moniepoint.com/business/hero-s.png	(from https://moniepoint.com/ng/business/savings)
15:06:15	102593/102593	---M--	200	added ('OK')	image/png	etag:W/%22190c1-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-1.png	moniepoint.com/personal/savings-d-1.png	(from https://moniepoint.com/ng/business/savings)
15:06:17	39433/39433	---M--	200	added ('OK')	image/png	etag:W/%229a09-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-2.png	moniepoint.com/personal/savings-d-2.png	(from https://moniepoint.com/ng/business/savings)
15:06:17	19962/19962	---M--	200	added ('OK')	image/png	etag:W/%224dfa-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-3.png	moniepoint.com/personal/savings-d-3.png	(from https://moniepoint.com/ng/business/savings)
15:06:18	15418/15418	---M--	200	added ('OK')	image/png	etag:W/%223c3a-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-4.png	moniepoint.com/personal/savings-d-4.png	(from https://moniepoint.com/ng/business/savings)
15:06:19	24684/24684	---M--	200	added ('OK')	image/png	etag:W/%22606c-19f6c5821d8%22	https://moniepoint.com/business/savings-1.png	moniepoint.com/business/savings-1.png	(from https://moniepoint.com/ng/business/savings)
15:06:20	47514/47514	---M--	200	added ('OK')	image/png	etag:W/%22b99a-19f6c5821d8%22	https://moniepoint.com/business/savings-2.png	moniepoint.com/business/savings-2.png	(from https://moniepoint.com/ng/business/savings)
15:06:21	14938/14938	---M--	200	added ('OK')	image/png	etag:W/%223a5a-19f6c5821d8%22	https://moniepoint.com/business/savings-3.png	moniepoint.com/business/savings-3.png	(from https://moniepoint.com/ng/business/savings)
15:06:22	23058/23058	---M--	200	added ('OK')	image/png	etag:W/%225a12-19f6c5821d8%22	https://moniepoint.com/business/savings-4.png	moniepoint.com/business/savings-4.png	(from https://moniepoint.com/ng/business/savings)
15:06:24	11733/11733	---MCZ	200	added ('OK')	application/javascript	etag:W/%222dd5-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/pages/culture-0f49dc75b048ac27.js	moniepoint.com/_next/static/chunks/pages/culture-0f49dc75b048ac27.js	(from https://moniepoint.com/culture)
15:06:25	6595/6595	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219c3-19f6c5821d8%22	https://moniepoint.com/global/hero.svg	moniepoint.com/global/hero.svg	(from https://moniepoint.com/culture)
15:06:26	341095/341095	---M--	200	added ('OK')	image/png	etag:W/%2253467-19f6c5821d8%22	https://moniepoint.com/global/dream.png	moniepoint.com/global/dream.png	(from https://moniepoint.com/culture)
15:06:27	12771/12771	---MCZ	200	added ('OK')	text/css	etag:W/%2231e3-19e16a61278%22	https://moniepoint.com/_next/static/css/4c195c760fcc7671.css	moniepoint.com/_next/static/css/4c195c760fcc7671.css	(from https://moniepoint.com/culture)
